,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_ordinal
18,-1.3422873305240006,1.0329932610441857,1.6969313774966026,-0.1819061440876587,-0.19666710179852653,-0.38382839180774136,-0.21039915417979524,-0.9898995792389165,-0.41725051713082906,1.291350647510882
19,-1.3472785239072644,1.0329932610441857,1.8557687252892139,-0.5187149396088429,-0.5692570512666866,-0.6485699147051835,-0.5870766729700508,-0.6675609271538073,-0.38086572476757696,1.291350647510882
20,-1.3472785239072644,1.0376742616456152,0.9027446385335461,-0.8628456654674439,-0.8398000718996181,-0.8965444744857877,-0.8722006281654526,-1.3233479104468546,-0.5142766300995014,1.291350647510882
21,-1.3472785239072644,1.0376742616456152,1.0615819863261575,-0.4564785317407979,-0.4055073282520175,-0.43765916813022127,-0.349037407623431,-1.1360629405894986,-0.4077211667499773,1.291350647510882
22,-1.3472785239072644,1.0329932610441857,1.8557687252892139,-0.09175487680821133,0.007426755871930592,-0.36176659823295454,-0.05606600411989886,-1.1300079022050185,-0.8053549690055185,1.291350647510882
23,-1.3472785239072644,1.0329932610441857,1.8557687252892139,-0.4340551200824582,-0.4767028599975258,-0.5047270205975732,-0.45628586783454544,-0.8901230771642217,-0.9283702193765138,1.291350647510882
24,-1.3472785239072644,1.0329932610441857,1.8557687252892139,-0.18877045377898719,-0.2393844208458315,-0.3697088439198778,-0.20255170587166493,-0.6692984599076146,-0.6433560125310388,1.291350647510882
25,-1.3522697172905356,1.0376742616456152,0.9821633124298519,-0.961691725022574,-0.9845643197821516,-0.9777318748410032,-0.9951439849928277,-0.7726026799976153,-0.8607984621304742,1.291350647510882
26,-1.3522697172905356,1.0376742616456152,1.617512703600297,-0.6894074405998777,-0.6974090084086015,-0.7218150693734758,-0.6812460526676147,-0.7431699281982725,-0.9794821896010822,1.291350647510882
27,-1.3522697172905356,1.0376742616456152,1.8557687252892139,-0.3379547844038595,-0.2773553711101026,-0.2849915565926963,-0.26794710843941766,-1.086306320821379,-0.8781245537320228,1.291350647510882
28,-1.3522697172905356,1.0329932610441857,1.6969313774966026,-0.25375258552356345,-0.10885927931239962,-0.25939987604594356,-0.0691450846334494,-1.1734988735578933,-0.8486701980093901,1.291350647510882
29,-1.3522697172905356,1.0329932610441857,1.8557687252892139,-0.8729133196813924,-0.8967564972960248,-0.9088990788876683,-0.9009746052952639,-1.149752592589193,-0.6485538400115034,1.291350647510882
30,-1.3522697172905356,1.0329932610441857,1.617512703600297,-0.3297176127742653,-0.21565257693066206,-0.49590230316765854,-0.3176476143909097,-1.0234392266381676,-0.7325853842790142,1.291350647510882
31,-1.3522697172905356,1.0329932610441857,1.8557687252892139,-0.22126151965127533,-0.134964307619086,-0.22674842155525907,-0.15285119992017288,-1.0054847215154916,-0.7940930094645119,1.291350647510882
32,-1.3472785239072644,1.0329932610441857,1.5380940297039913,-0.32697188889773393,-0.30583358380830594,-0.35205940906004835,-0.43012770680744433,-1.0921507491750946,-0.8356756293082286,1.291350647510882
33,-1.3472785239072644,1.028312260442753,1.617512703600297,-0.4491566014033809,-0.4078805126435345,-0.5920917231537292,-0.445822603423705,-1.31429167912398,-0.8833223812124874,1.291350647510882
34,-1.3472785239072644,1.028312260442753,1.7763500513929082,0.013040251146070127,0.08574184079198972,-0.1473259646860264,0.09565132983728743,-0.6006922423860698,-0.8417397613687706,1.291350647510882
35,-1.3472785239072644,1.028312260442753,1.617512703600297,-0.6505096856823496,-0.6072280015309577,-0.7544665238641604,-0.6158506500998621,-1.2557947430791325,-0.9500278338784496,1.291350647510882
36,-1.3472785239072644,1.028312260442753,1.5380940297039913,-0.383716849012716,-0.25125034280341624,-0.3864758070367158,-0.3281108788017501,-1.4605603454899443,-0.8867875995327971,1.291350647510882
37,-1.3522697172905356,1.028312260442753,1.8557687252892139,-0.5150539744401342,-0.3509240872471278,-0.46236837693398253,-0.252252211823157,-1.2957053439090103,-0.8919854270132617,1.291350647510882
38,-1.3422873305240006,1.028312260442753,1.8557687252892139,-0.5338164209297654,-0.4933151507381444,-0.6494523864481749,-0.49813892547790717,-0.20595639222565426,-0.1339689194455089,1.291350647510882
39,-1.3422873305240006,1.028312260442753,1.8557687252892139,-0.0935853593925656,0.4203608399958787,-0.04231182727004104,0.5141819062709048,-0.6746690156921101,-0.2673798247774334,1.291350647510882
40,-1.3422873305240006,1.028312260442753,1.8557687252892139,-0.44458039494249524,-0.28210173989313647,-0.42265714849936625,-0.2731787406448378,-0.9337193535324789,-0.4458385682733843,1.291350647510882
41,-1.3422873305240006,1.028312260442753,1.7763500513929082,-0.7781858459410593,-0.5384056541769664,-0.8012375262427085,-0.6550878916405136,-1.3615736310306166,-0.49261901559756566,1.291350647510882
42,-1.3422873305240006,1.0329932610441857,1.617512703600297,-0.8802352500188094,-0.7970827528523131,-0.8497734721072395,-0.8120368578031202,-1.4985754560429416,-0.7629060445817244,1.291350647510882
43,-1.3422873305240006,1.0329932610441857,1.8557687252892139,-0.7717791568958194,-0.7970827528523131,-0.8453611133922821,-0.7884945128787292,0.04903970252249745,-0.15649283852752213,1.291350647510882
44,-1.3422873305240006,1.028312260442753,1.8557687252892139,-0.5461721783741568,-0.5384056541769664,-0.6750440669949277,-0.5426077992239791,-0.4521068656816956,-0.19461024005092914,1.291350647510882
45,-1.3422873305240006,1.028312260442753,1.8557687252892139,-0.4486989807572923,-0.2797285555016195,-0.6238607059014223,-0.30718434998006927,-0.6288613340008253,-0.2128026362325552,1.291350647510882
46,-1.3422873305240006,1.028312260442753,1.6969313774966026,-0.6916955438303205,-0.51230062587028,-0.7138728236865526,-0.5112180059914577,-0.9715238540547116,-0.557591859103373,1.291350647510882
47,-1.3472785239072644,1.0236312598413237,1.1410006602224632,-0.7456947800687712,-0.5360324697854494,-0.765056184780058,-0.6446246272296733,-1.1248479564512877,-0.6009070881072446,1.291350647510882
48,-1.3422873305240006,1.0236312598413237,0.9027446385335461,-0.9209634875206917,-0.8136950435929318,-0.884189870083907,-0.8878955247817133,-1.5377489217651434,-0.16775479806852875,1.291350647510882
49,-1.3472785239072644,1.0236312598413237,0.9027446385335461,-0.7736096394801737,-0.38652185311988196,-0.6397451972752688,-0.3856588330613725,-1.1036816483594525,-0.8174832331266025,1.291350647510882
50,-1.3472785239072644,1.0236312598413237,-0.606210165496261,-0.796490671784602,-0.20141347058156042,-0.6088586862705672,-0.16069864822830318,-1.5529128439801896,-0.3028983125606081,1.291350647510882
51,-1.3472785239072644,1.0236312598413237,1.1410006602224632,-0.35168340378651647,-0.19429391740700958,-0.32117289805534677,-0.24178894741231655,-1.246106681663964,-0.9794821896010822,1.291350647510882
52,-1.3472785239072644,1.0236312598413237,0.9821633124298519,0.26747733037131244,0.7478602860252169,0.4712867271509967,0.5769614927359473,-1.4533996044439503,-0.9474289201382173,1.291350647510882
53,-1.3472785239072644,1.0236312598413237,1.8557687252892139,-0.460597117555595,-0.19429391740700958,-0.23204325201320788,-0.2600996601312873,-1.3814236264301731,-0.8893865132730294,1.291350647510882
54,-1.3522697172905356,1.0236312598413237,1.8557687252892139,-0.671102614756335,-0.718767667932254,-0.6388627255322773,-0.6969409492838754,-1.1906635910652024,-1.0340593781459604,1.291350647510882
55,-1.3522697172905356,1.0236312598413237,1.8557687252892139,-0.7740672601262623,-0.6997821928001184,-0.7491716934062115,-0.7309465586191068,-1.2951788188320992,-1.0721767796693675,1.291350647510882
56,-1.3522697172905356,1.0236312598413237,1.8557687252892139,-0.6399844108223126,-0.592988895181856,-0.7085779932286037,-0.6289297306134126,-1.2454748515716707,-1.0340593781459604,1.291350647510882
57,-1.3522697172905356,1.0236312598413237,1.8557687252892139,-0.5251216286540827,-0.48144922878055973,-0.6150359884715075,-0.6681669721540642,-1.6079873670251135,-1.053118078907664,1.291350647510882
58,-1.3522697172905356,1.0236312598413237,1.8557687252892139,-0.5717989345551163,-0.46721012243145804,-0.3097007653964576,-0.5112180059914577,-1.397429988768277,-1.0964333079115356,1.291350647510882
59,-1.3572609106738065,1.0236312598413237,-2.1151649695260684,-1.1342147085979633,-1.1744190711035072,-1.1745230735281018,-1.1573245833608545,-0.6890431502917891,-1.2722931376672542,1.291350647510882
60,-1.3572609106738065,1.028312260442753,1.8557687252892139,-0.6935260264146748,-0.7757240933286607,-0.768586071752024,-0.8172684900085404,-0.2518167264246301,-1.1362833185950973,1.291350647510882
61,-1.3572609106738065,1.0236312598413237,1.617512703600297,-1.144739983458,-1.2076436525847443,-1.1815828474720336,-1.246262330852998,1.1831747181894776,-1.1423474506556395,1.291350647510882
62,-1.3572609106738065,1.0189502592398945,1.6969313774966026,-0.8587270796526468,-0.8255609655505165,-0.9247835702615148,-0.9872965366846974,-1.5638119130722539,-1.0461876422670446,1.291350647510882
63,-1.3622521040570703,1.0189502592398945,1.8557687252892139,-0.6463910998675525,-0.7140212991492202,-0.7977076392707426,-0.8905113408844234,-1.4111722932756627,-1.1328181002747877,1.291350647510882
64,-1.3622521040570703,1.0189502592398945,1.5380940297039913,-0.8276088757186244,-0.844546440682652,-0.9115464941166427,-0.9585225595548862,-0.6725629153844649,-1.155342019356801,1.291350647510882
65,-1.3622521040570703,1.0189502592398945,1.8557687252892139,-0.7443219181305055,-0.7804704621116946,-0.7244624846024502,-0.8172684900085404,-1.4239668526446077,-1.1128930949330067,1.291350647510882
66,-1.3622521040570703,1.0189502592398945,1.5380940297039913,-0.5406807306210939,-0.4363587253417378,-0.5620876838920191,-0.43797515511557467,-1.6140950579172848,-1.060914820128361,1.291350647510882
67,-1.3572609106738065,1.0142692586384618,1.8557687252892139,-0.7365423671469999,-0.6974090084086015,-0.8232993198174953,-0.9219011341169447,-0.6643491241846483,-1.0877702621107612,1.291350647510882
68,-1.3622521040570703,1.0189502592398945,1.8557687252892139,-0.9447597611172971,-1.017788901263389,-1.0156781597896365,-1.0919291807931018,-1.0633498274680455,-1.0557169926478962,1.291350647510882
69,-1.3572609106738065,1.0189502592398945,1.37925668191138,0.07527665901411501,0.2518647481981757,0.35127057010415624,0.29183753754054553,-1.5221637794885685,-0.6728103682536715,1.291350647510882
70,-1.3572609106738065,1.0189502592398945,-0.20911679601473282,-0.8550661144839383,-0.9157419724281604,-0.9115464941166427,-0.9742174561711469,-1.1053138760978776,-1.077374607149832,1.291350647510882
71,-1.3572609106738065,1.0189502592398945,1.37925668191138,-0.7786434665871479,-0.5716302356582036,-0.7438768629482627,-0.5818450407646306,-1.6546374888394562,-0.9673539254799982,1.291350647510882
72,-1.3572609106738065,1.0189502592398945,1.617512703600297,-0.8202869453812074,-0.7923363840692793,-0.7632912412940751,-0.9088220536033942,-1.1168447752822355,-1.1423474506556395,1.291350647510882
73,-1.3572609106738065,1.0189502592398945,1.37925668191138,-1.2010273229268937,-1.266973262372668,-1.2415909259954538,-1.2881153884963599,-1.7750537739290748,-1.207320294161447,1.291350647510882
74,-1.3572609106738065,1.0189502592398945,-0.6856288393925667,-0.8244055311960045,-0.8943833129045078,-1.001558611901773,-0.9585225595548862,-0.7309018939062388,-0.6009070881072446,1.291350647510882
75,-1.3522697172905356,1.0189502592398945,-0.9238848610814836,-0.6404420314684012,-0.1800548110579079,-0.5850319492097974,-0.15808283212559307,-1.5517018363032935,-0.25438525607627194,1.291350647510882
76,-1.3522697172905356,1.0189502592398945,0.5850699429483236,0.1269877920221229,0.0572636280937864,-0.16674034303183885,0.0250242950641145,-0.7501727117211932,-0.9075789094546555,1.291350647510882
77,-1.3522697172905356,1.0189502592398945,-0.7650475132888723,-0.6541706508510582,-0.6997821928001184,-0.6212132906724478,-0.7649521679543382,-1.4532416469208769,-0.8538680254898546,1.291350647510882
78,-1.3572609106738065,1.0189502592398945,-0.44737281770364973,-0.40797074325541,-0.3888950375113989,-0.3273502002562871,-0.45628586783454544,-1.6156746331480187,-0.8174832331266025,1.291350647510882
79,-1.3522697172905356,1.0142692586384618,0.7439072907409349,-0.8935062487553778,-0.8587855470317537,-0.9539051377802334,-0.9009746052952639,-0.9792111201776168,-0.6546179720720454,1.291350647510882
80,-1.3522697172905356,1.0189502592398945,-0.9238848610814836,-0.7836772936941221,-0.5906157107903391,-0.7200501258874928,-0.5504552475321093,-1.248476044510065,-0.3843309430878867,1.291350647510882
81,-1.3472785239072644,1.0189502592398945,1.8557687252892139,-1.1104184350013577,-1.1435676740137868,-1.0959830884018607,-1.1599403994635646,-1.4239668526446077,-0.8174832331266025,1.291350647510882
82,-1.3522697172905356,1.0189502592398945,1.8557687252892139,-1.0509277510098443,-1.0462671139615922,-1.0809810687710057,-1.0788501002795512,-1.2375243229103097,-0.8174832331266025,1.291350647510882
83,-1.3522697172905356,1.0189502592398945,1.8557687252892139,-1.0298772012897703,-0.887263759729957,-0.9521401942942505,-0.9009746052952639,-1.6130946602711533,-0.6009070881072446,1.291350647510882
84,-1.3522697172905356,1.0189502592398945,0.505651269052018,-0.7726943981879966,-0.8398000718996181,-0.8453611133922821,-0.8643531798573223,-1.08588510075985,-0.7629060445817244,1.291350647510882
85,-1.3522697172905356,1.0189502592398945,1.8557687252892139,-0.8527780112534955,-0.9371006319518128,-0.9247835702615148,-1.005607249403668,-0.7702333171515143,-0.9413647880776753,1.291350647510882
86,-1.3472785239072644,1.0189502592398945,0.9027446385335461,-0.803812602122019,-0.2061598393645943,-0.7438768629482627,-0.3124159821854895,-1.5238486597346848,-0.7629060445817244,1.291350647510882
87,-1.3472785239072644,1.0189502592398945,-1.479815578355623,-0.8061007053524618,-0.45059783169083945,-0.7756458456959557,-0.4432067873209949,-1.6381046014244411,-0.3843309430878867,1.291350647510882
88,-1.3472785239072644,1.0142692586384618,-1.479815578355623,-1.1584686028406572,-1.176792255495024,-1.1471664494953662,-1.2044092732096365,-1.5263759801038592,-0.6009070881072446,1.291350647510882
89,-1.3472785239072644,1.0142692586384618,1.8557687252892139,-1.0925712298039036,-1.091357617400414,-0.9080166071446768,-1.0840817324849714,-1.3835823792455093,2.5394556777192463,1.291350647510882
90,-1.3472785239072644,1.0142692586384618,-1.0033035349777892,-0.7516438484679225,-0.34617771846409395,-0.5514980229761214,-0.35950067203427144,-0.9358254538401242,-0.3843309430878867,1.291350647510882
91,-1.3522697172905356,1.0142692586384618,1.8557687252892139,-1.108130331770915,-1.0699989578767617,-0.45972096170500815,-1.076234284176841,-1.581871723210312,-0.6009070881072446,1.291350647510882
92,-1.3522697172905356,1.0142692586384618,1.8557687252892139,-1.1625871886554542,-1.2028972838017105,-1.088923314457929,-1.2174883537231869,-1.643369852193554,-0.3843309430878867,1.291350647510882
93,-1.3472785239072644,1.0095882580370326,-0.12969812211842718,-0.7237289890565201,-0.4529710160823564,-0.6238607059014223,-0.516449638196878,-0.6506594721849539,-0.16775479806852875,1.291350647510882
94,-1.3472785239072644,1.0142692586384618,0.8233259646372405,-0.42169936263806695,0.20202787597631994,-0.08643541441961473,-0.08483998124971005,-1.0654032752679998,-0.23965807821495558,1.291350647510882
95,-1.3422873305240006,1.0142692586384618,0.5850699429483236,1.2321416523260083,4.601911737848733,1.803819059068122,4.7701147053802515,-0.9801588653160572,-0.665879931613052,1.291350647510882
96,-1.3422873305240006,1.0236312598413237,0.18797657346679542,0.8967057187430898,1.8822424251703158,0.5498267122772379,1.7802368999825973,-0.5458283293719105,-0.1998080675313937,1.291350647510882
97,-1.3422873305240006,1.0189502592398945,0.029139225674184116,-1.0532158542402872,-1.0225352700464228,-1.0792161252850228,-1.0683868358687107,-0.9819490505775555,-0.7091951606169236,1.291350647510882
98,-1.3422873305240006,1.0236312598413237,-0.5267914915999554,0.4784404482181411,1.7374781772877823,0.5286473904454425,1.9633440271723048,-1.3966928536606016,-0.3193580995820793,1.291350647510882
99,-1.3422873305240006,1.0236312598413237,0.6644886168446292,0.45601703655980136,1.2984390648571478,0.36450764624902837,1.2570736794405755,-0.663822599107737,-0.11924174158419257,1.291350647510882
100,1.2631156155421177,-1.3262310420766663,-1.4003969044593174,-0.38188636642836177,-0.23226486767128068,-0.701518219284672,-0.18685680925540427,-0.9674696109624944,-0.5212070667401209,-0.8211764625681006
101,-0.8581415723469638,1.5244983241943613,-1.479815578355623,-0.9076924887841233,-0.9916838729567025,-0.8983094179717706,-0.9245169502196549,-0.25392282673227534,-0.8322104109879189,-0.11700075920843975
102,0.7090931499993226,-0.8721739837379286,0.8233259646372405,-0.09541584197691985,0.2281329042830063,-0.09967249056448683,0.29445335364325564,-0.6054836205859628,0.5148932110324874,1.995526350870543
103,0.5493749617347363,-0.7691919705064636,-0.3679541438073441,-0.5484602816045996,-0.19904028619004346,-0.6706317082799703,-0.21824660248792557,-0.4718515560658701,2.5394556777192463,-0.8211764625681006
104,-1.0977188547438432,0.7942622303712403,-1.5592342522519287,0.23956247095990996,-0.16581570470880627,0.22066475214141815,-0.07699253294157972,1.933999477865018,1.226129271276059,-0.8211764625681006
105,0.5344013815849304,-0.7785539717093255,0.029139225674184116,0.04598893766444683,0.6410669884069544,-0.23645561072816526,0.5141819062709048,0.6617569345241989,2.5394556777192463,-0.8211764625681006
106,-1.691670867352785,1.229595286304254,-0.6856288393925667,-0.29951465013242,-0.42686598777567003,-0.9856741205279265,-0.9611383756575963,-0.38344799565245974,0.2948518476928198,1.995526350870543
107,0.5893045088008829,-0.727062965093593,-0.12969812211842718,1.8160655967350177,2.7816793095552375,1.0943117777029772,2.669614374904034,-0.032834946937212575,2.5394556777192463,-0.8211764625681006
108,0.8288817911977694,-0.7317439656950223,0.5850699429483236,-0.5704260726168506,-0.6357062142291611,-0.47472298133586316,-0.6106190178944418,0.6415910240784952,-0.15476022936736727,-0.8211764625681006
109,0.858828951497381,-0.8347259789264874,-0.9238848610814836,0.9342306117223521,1.2509753770268088,0.8842835028710064,1.36170632354898,0.18767375527324748,0.4092040522630408,-0.8211764625681006
110,-0.17434807883918702,1.53386032539722,-1.0827222088740949,0.5466259244853373,0.20677424475935383,-0.38912322226569024,-0.4484384195264151,0.6321662252017826,-0.3843309430878867,-0.11700075920843975
111,-1.4570847783391694,0.9534162508198706,0.029139225674184116,0.5301515812261489,0.325433464335201,0.9434091096514351,0.5141819062709048,0.7443160665838935,0.4629149362278416,1.995526350870543
112,0.9287056588631393,-0.9283459909550938,-1.0033035349777892,0.5205415476582891,-0.19429391740700958,0.14300723875816845,-0.18162517704998407,2.494485422237117,0.870944393444312,-0.8211764625681006
113,0.6042780889506887,-0.8066399753179081,0.5850699429483236,-0.26198975715315764,-0.1515765983597046,-0.05201901644294725,-0.20516752197437504,0.12048915545936312,0.3139105484545233,-0.8211764625681006
114,1.148318167726949,-1.2138870276423392,-0.12969812211842718,-0.36495440252308486,-0.34617771846409395,-0.10849720799440157,-0.24963639572044688,-0.16909963684186202,0.06701374313245526,1.995526350870543
115,-1.192551529025942,0.780219228566949,-0.44737281770364973,0.6422686395178475,0.7241284421100475,0.6671954540951038,0.8987068733692907,0.08905560836775771,0.8362922102412147,-0.8211764625681006
116,-1.292375396691312,0.9861832550298826,1.37925668191138,-0.7356271258548228,-0.846919625074169,-0.7571139390931347,-0.7544889035434977,-0.20363968188724446,-0.6702114545134391,1.291350647510882
117,1.048494300061579,-0.7083389626878723,-1.7974902739408456,3.6282433552457363,2.9169508198717033,3.7637888002521853,2.7611679384988883,0.1624532040891956,-0.5705864278045345,-0.11700075920843975
118,0.9237144654798684,-0.7645109699050342,-1.0827222088740949,0.7900801082044541,0.36103123020795513,0.8692814832401513,0.4357074231896015,0.8483574217815703,-0.23532655531456842,-0.11700075920843975
119,0.6292340558670294,-0.8815359849407907,0.4262325951557123,-0.13660170012489073,-0.343804534072577,-0.34764705034509097,-0.3307266949044602,1.2719994986644172,1.6419554697132261,1.995526350870543
120,0.6891283764662528,-0.8113209759193375,0.26739524736310105,0.057429453816660966,0.2708502233303113,1.104901438618875,0.3467696756974578,-0.6840938145688228,-0.8772582491519454,-0.8211764625681006
121,1.258124422158854,-1.4338940559095608,-1.2415595566667061,0.11142869005511168,0.09048820957502361,0.9045803529598103,0.17674162902130078,-0.36938977609892754,-0.5965755652068575,1.995526350870543
122,-1.2973665900745832,0.9721402532255913,0.7439072907409349,-0.7992363956611334,-0.801829121635347,-0.8330065089904015,-0.7884945128787292,-0.33021631037672533,-0.23446025073449098,1.291350647510882
123,-1.3522697172905356,0.8691582399941261,0.029139225674184116,0.6916916692954125,0.23050608867452327,0.1880132976507336,0.3336905951839073,1.6010776717339912,2.168668654400305,1.995526350870543
124,0.8288817911977694,-0.8815359849407907,-1.6386529261482343,-0.13294073495618222,0.33492620190126876,2.1329810192039416,0.4566339520112824,-0.4252540867592185,-0.4059885575898225,-0.8211764625681006
125,0.16006187783979844,-0.6428049542678484,0.10855789957048975,0.14254689398913412,0.6861574918457763,0.1853658824217592,0.6554359758172507,-0.6324417045238224,0.06961265687268756,1.995526350870543
126,0.7240667301491284,-0.8300449783250581,0.4262325951557123,-0.23819348355655223,-0.2631162647610009,-0.39971288318158793,-0.27056292454212777,0.5162254032659106,0.05835069733168094,-0.8211764625681006
127,-0.2342423994384104,0.621065208118322,-0.44737281770364973,-0.2336172770956666,-0.07563469783116242,0.5877729972258712,-0.02206039478466745,-1.316239821908552,-1.3433301132336035,-0.11700075920843975
128,0.5942957021841538,-0.8300449783250581,-1.0827222088740949,-0.39286926193448735,-0.5384056541769664,-0.4561910747330422,-0.4432067873209949,2.0022897803404165,1.0606650964812694,-0.8211764625681006
129,-1.3872080709734111,1.0844842676599182,1.2998380080150744,-0.22629534675824955,-0.25362352719493314,-0.09437766010653799,-0.17900936094727396,-0.419883530974723,-0.8252799743472994,1.291350647510882
130,0.669163602933176,-0.8113209759193375,1.2998380080150744,-0.61847624045615,-0.7116481147577032,-0.5161991532564625,-0.7544889035434977,-0.2424445800556087,-0.8174832331266025,-0.8211764625681006
131,0.9985823662288976,-0.8066399753179081,-0.5267914915999554,-0.007552677927915314,-0.3366849808980262,-0.08908282964858914,-0.35950067203427144,0.7910188409059276,0.06701374313245526,-0.11700075920843975
132,-1.382216877590147,0.8972442436027054,1.2204193341187688,-0.07848387807164293,-0.49806151952117833,-0.513551738027488,-0.45890168393725556,1.6228231574104286,2.5394556777192463,1.995526350870543
133,0.5543661551180072,-0.7411059668978843,-0.606210165496261,0.45876276043633274,1.1014647603612415,0.05652500794500402,1.2649211277487058,0.39412423793017554,1.5648543620863347,-0.8211764625681006
134,-1.307348976841118,1.004907257435603,1.8557687252892139,-0.2006685905772899,-0.3343117965065092,-0.38912322226569024,-0.34118995931530066,-0.342852912222597,-0.4363092178925326,1.291350647510882
135,0.7889522441316228,-0.8206829771221961,-1.0827222088740949,-0.15490652596843335,0.06912955005137111,-0.144678549457052,0.07210898491289645,0.19536102139615305,-0.41118638507028704,-0.8211764625681006
136,0.2598857455051684,0.1997751539895996,-0.44737281770364973,-0.13385597624835935,-0.3105799525913398,-0.21262887366739547,-0.24440476351502666,-0.37312810414499786,-1.1804648521790464,-0.11700075920843975
137,0.19000903813941014,-0.694295960883581,0.18797657346679542,0.7040474267398038,1.1062111291442753,1.6635060519324778,1.1890624607701128,-0.35396259134542585,-0.1859471942501548,1.995526350870543
138,-1.022850953994821,0.485316190676845,1.2998380080150744,-0.3704458502761476,-0.30820676819982284,0.07240949931885055,-0.2339414991041862,-0.5143947822803047,-0.6745429774138263,-0.8211764625681006
139,1.3978778368903704,-0.8019589747164755,-0.7650475132888723,-0.15078794015363625,-0.0305441943923405,-0.14026619074209462,-0.1633144643310133,-1.149752592589193,-1.2463040002649313,-0.11700075920843975
140,0.2349297785888277,0.07338813775098123,-0.7650475132888723,-0.3786830219057418,-0.1444570451851538,0.5524741275062123,-0.21824660248792557,-1.0829365603291465,-1.3606562048351523,-0.11700075920843975
141,0.25489455212189743,-0.591313947652116,0.26739524736310105,0.5713374393741198,0.5247809532226242,0.9522338270813498,0.6188145503793091,-0.11892179701221316,-0.04473954769753344,-0.8211764625681006
142,-1.1426395951932606,1.9270643759173631,-0.844466187185178,-0.4509870839877351,-0.5431520229600002,-0.5020796053685989,-0.539991983121269,-0.19300387533363583,-0.7672375674821115,-0.11700075920843975
143,0.7739786639818169,-0.7036579620864397,0.4262325951557123,-0.30683658046983703,-0.5194201790448308,-0.3926531092376561,-0.5295287187104285,2.0321437522012875,1.924370762818469,-0.11700075920843975
